id_transakcji;kwota;data_transakcji;id_klienta;id_wycieczki
1494;2400.0;2020-09-05;681;31
1495;2160.0;2020-09-23;2249;31
1496;2040.0;2020-09-08;1440;31
1497;2160.0;2020-09-20;3246;31
1498;2160.0;2020-08-31;992;31
1499;2160.0;2020-09-23;1222;31
1500;1560.0;2020-09-12;3131;31
1501;1560.0;2020-09-15;2953;31
1502;1275.0;2023-07-18;1138;32
1503;1530.0;2023-07-22;238;32
1504;1275.0;2023-07-08;2298;32
1505;1530.0;2023-07-15;871;32
1506;1275.0;2023-07-23;599;32
1507;1700.0;2023-07-13;1621;32
1508;1445.0;2023-07-16;2868;32
1509;1700.0;2023-07-10;513;32
1510;1275.0;2023-07-06;3453;32
1511;1530.0;2023-07-18;1390;32
1512;1275.0;2023-07-03;3811;32
1513;1530.0;2023-07-13;2348;32
1514;1700.0;2023-07-04;3021;32
1515;833.0;2023-07-22;2402;32
1516;1700.0;2023-07-12;1685;32
1517;1275.0;2023-07-15;3283;32
1518;833.0;2023-07-06;807;32
1519;833.0;2023-07-06;1794;32
1520;1530.0;2023-07-01;2240;32
1521;1105.0;2023-07-09;3623;32
1522;1530.0;2023-07-12;2354;32
1523;1445.0;2023-07-04;2843;32
1524;1700.0;2023-07-18;2617;32
1525;1445.0;2023-07-12;541;32
1526;1275.0;2023-07-15;489;32
1527;1275.0;2023-07-12;3498;32
1528;1105.0;2023-07-06;2539;32
1529;1445.0;2023-07-16;1526;32
1530;1105.0;2023-07-09;493;32
1531;1445.0;2023-07-14;3808;32
1532;1275.0;2023-09-18;1402;33
1533;1125.0;2023-09-22;1600;33
1534;1350.0;2023-09-01;2767;33
1535;735.0;2023-09-12;3102;33
1536;1275.0;2023-09-08;59;33
1537;750.0;2023-09-14;1585;33
1538;1275.0;2023-09-14;2728;33
1539;1125.0;2023-09-01;2212;33
1540;1275.0;2023-09-14;3417;33
1541;1275.0;2023-09-03;1705;33
1542;975.0;2023-09-15;1632;33
1543;1275.0;2023-09-10;1885;33
1544;1350.0;2023-09-07;2240;33
1545;1350.0;2023-09-01;3863;33
1546;735.0;2023-09-02;3690;33
1547;1350.0;2023-09-05;3848;33
1548;1275.0;2023-09-10;2087;33
1549;1275.0;2023-09-19;3061;33
1550;1275.0;2023-09-14;3826;33
1551;975.0;2023-09-12;1391;33
1552;735.0;2023-09-20;596;33
1553;750.0;2023-09-11;3155;33
1554;1125.0;2023-09-17;1401;33
1555;1275.0;2023-09-09;2237;33
1556;1275.0;2023-08-31;1002;33
1557;1275.0;2023-09-23;3290;33
1558;1275.0;2023-09-14;3798;33
1559;1275.0;2023-08-31;219;33
1560;1500.0;2023-09-18;1433;33
1561;1125.0;2023-09-02;2248;33
1562;1350.0;2023-09-14;141;33
1563;735.0;2023-08-31;3377;33
1564;1275.0;2023-09-09;598;33
1565;1275.0;2023-08-31;2752;33
1566;1500.0;2023-09-03;3344;33
1567;975.0;2023-09-11;917;33
1568;1350.0;2023-09-19;3493;33
1569;735.0;2023-08-31;3448;33
1570;1275.0;2023-09-12;3510;33
1571;1275.0;2023-09-15;3194;33
1572;1350.0;2023-09-19;224;33
1573;1125.0;2023-09-01;1150;33
1574;1275.0;2023-09-05;3861;33
1575;750.0;2023-09-22;1850;33
1576;1350.0;2023-09-18;1733;33
1577;1275.0;2023-09-14;605;33
1578;1275.0;2023-09-21;1995;33
1579;975.0;2023-09-14;2285;33
1580;1275.0;2023-09-11;1886;33
1581;1500.0;2023-09-22;2841;33
1582;1275.0;2023-09-09;3795;33
1583;975.0;2023-09-02;2017;33
1584;1275.0;2023-09-19;3473;33
1585;1275.0;2023-09-01;2986;33
1586;1350.0;2023-09-23;686;33
1587;1500.0;2023-08-31;2583;33
1588;1500.0;2023-09-07;3607;33
1589;1350.0;2023-09-18;3504;33
1590;1615.0;2020-08-09;14;34
1591;1615.0;2020-08-17;1951;34
1592;1615.0;2020-08-09;2316;34
1593;1425.0;2020-08-14;2824;34
1594;1710.0;2020-08-11;2376;34
1595;1425.0;2020-08-06;2026;34
1596;931.0;2020-08-18;990;34
1597;1615.0;2020-08-20;578;34
1598;1425.0;2020-08-12;515;34
1599;1425.0;2020-08-03;2912;34
1600;1900.0;2020-08-17;2067;34
1601;950.0;2020-08-16;370;34
1602;1900.0;2020-08-12;1105;34
1603;1615.0;2020-08-17;1686;34
1604;1425.0;2020-08-17;2028;34
1605;1710.0;2020-08-20;1392;34
1606;1900.0;2020-08-07;976;34
1607;1615.0;2020-08-24;3450;34
1608;1235.0;2020-08-05;3328;34
1609;1710.0;2020-08-12;2970;34
1610;1615.0;2020-08-06;747;34
1611;1615.0;2020-08-16;1560;34
1612;1615.0;2020-08-03;4;34
1613;1900.0;2020-08-12;674;34
1614;1425.0;2020-08-20;945;34
1615;1615.0;2020-08-06;1693;34
1616;1615.0;2020-08-16;2282;34
1617;1235.0;2020-08-20;74;34
1618;1235.0;2020-08-18;11;34
1619;1425.0;2020-08-12;1648;34
1620;1710.0;2020-08-21;1519;34
1621;1710.0;2020-08-10;2117;34
1622;1425.0;2020-08-12;3086;34
1623;1615.0;2020-08-20;2865;34
1624;735.0;2022-08-14;342;35
1625;1275.0;2022-08-12;379;35
1626;1125.0;2022-08-17;2591;35
1627;1500.0;2022-08-23;2738;35
1628;1350.0;2022-08-16;2522;35
1629;735.0;2022-08-21;3210;35
1630;1275.0;2022-08-12;3798;35
1631;1275.0;2022-08-12;1122;35
1632;735.0;2022-08-12;187;35
1633;975.0;2022-08-10;613;35
1634;1350.0;2022-08-06;936;35
1635;1350.0;2022-08-03;2970;35
1636;1275.0;2022-08-16;883;35
1637;1350.0;2022-08-03;2748;35
1638;1275.0;2022-08-21;3668;35
1639;1350.0;2022-08-02;2094;35
1640;1275.0;2022-08-20;1104;35
1641;1500.0;2022-08-15;2053;35
1642;975.0;2022-08-01;414;35
1643;975.0;2022-08-10;2121;35
1644;1350.0;2022-08-20;871;35
1645;975.0;2022-08-04;863;35
1646;1275.0;2022-08-20;2084;35
1647;1275.0;2022-08-20;144;35
1648;1275.0;2022-08-09;529;35
1649;1350.0;2022-08-05;2781;35
1650;1350.0;2022-08-04;46;35
1651;1500.0;2022-08-18;1817;35
1652;1275.0;2022-08-09;884;35
1653;1500.0;2022-08-22;236;35
1654;735.0;2022-08-13;70;35
1655;1500.0;2022-08-22;3461;35
1656;1125.0;2022-08-11;3354;35
1657;1125.0;2022-08-02;2751;35
1658;1350.0;2022-08-18;3025;35
1659;735.0;2022-08-19;1533;35
1660;1275.0;2022-08-11;425;35
1661;1350.0;2022-08-16;1889;35
1662;1125.0;2022-08-06;121;35
1663;735.0;2022-08-11;1841;35
1664;1350.0;2022-08-06;293;35
1665;1350.0;2022-08-05;3719;35
1666;750.0;2022-08-20;1962;35
1667;1125.0;2022-08-21;181;35
1668;1125.0;2022-08-18;34;35
1669;1350.0;2022-08-23;3624;35
1670;1500.0;2022-08-20;1795;35
1671;1350.0;2022-08-24;3324;35
1672;1125.0;2022-08-06;744;35
1673;1500.0;2022-08-15;583;35
1674;1350.0;2022-08-15;1859;35
1675;1275.0;2022-08-24;3478;35
1676;1500.0;2022-08-13;1836;35
1677;1500.0;2022-08-11;3638;35
1678;1275.0;2022-08-01;1353;35
1679;750.0;2022-08-20;767;35
1680;1350.0;2022-08-24;1315;35
1681;975.0;2022-08-20;1797;35
1682;1125.0;2022-08-21;1936;35
1683;1350.0;2022-08-11;2866;35
1684;1275.0;2022-08-18;2271;35
1685;1350.0;2022-08-07;1412;35
1686;735.0;2022-08-06;1370;35
1687;1125.0;2022-08-18;3722;35
1688;735.0;2022-08-14;2827;35
1689;390.0;2023-06-06;2131;36
1690;540.0;2023-06-23;1016;36
1691;600.0;2023-06-03;3794;36
1692;540.0;2023-06-22;764;36
1693;450.0;2023-06-17;760;36
1694;300.0;2023-06-13;1078;36
1695;294.0;2023-06-03;1263;36
1696;540.0;2023-06-13;307;36
1697;450.0;2023-06-02;3429;36
1698;540.0;2023-06-07;2217;36
1699;450.0;2023-06-20;2920;36
1700;540.0;2023-06-08;19;36
1701;294.0;2023-06-01;2721;36
1702;540.0;2023-06-08;3619;36
1703;450.0;2023-06-01;1221;36
1704;294.0;2023-06-13;2704;36
1705;510.0;2023-06-17;1591;36
1706;450.0;2023-06-06;1092;36
1707;450.0;2023-06-21;3652;36
1708;294.0;2023-06-23;2834;36
1709;450.0;2023-06-12;1688;36
1710;294.0;2023-06-10;150;36
1711;600.0;2023-06-19;811;36
1712;294.0;2023-06-14;1514;36
1713;510.0;2023-06-05;2761;36
1714;390.0;2023-06-01;865;36
1715;300.0;2023-06-16;2717;36
1716;540.0;2023-06-15;1015;36
1717;450.0;2023-06-22;1864;36
1718;510.0;2023-06-07;439;36
1719;510.0;2023-06-13;3420;36
1720;294.0;2023-06-18;3306;36
1721;390.0;2023-06-18;1942;36
1722;540.0;2023-06-11;1792;36
1723;510.0;2023-06-19;3005;36
1724;450.0;2023-06-21;3772;36
1725;450.0;2023-06-09;3304;36
1726;600.0;2023-06-05;2574;36
1727;450.0;2023-06-21;874;36
1728;390.0;2023-06-09;1146;36
1729;390.0;2023-06-22;3784;36
1730;294.0;2023-06-06;2306;36
1731;540.0;2023-06-11;3753;36
1732;510.0;2023-06-04;1719;36
1733;540.0;2023-06-06;3041;36
1734;510.0;2023-06-02;403;36
1735;510.0;2023-06-05;2821;36
1736;450.0;2023-06-08;2932;36
1737;294.0;2023-06-17;1529;36
1738;540.0;2023-06-12;978;36
1739;540.0;2023-06-18;3454;36
1740;294.0;2023-06-15;3192;36
1741;600.0;2023-06-04;2524;36
1742;510.0;2023-06-17;438;36
1743;540.0;2023-06-16;936;36
1744;1785.0;2020-08-07;784;37
1745;1575.0;2020-08-18;1341;37
1746;1365.0;2020-08-23;1908;37
1747;1575.0;2020-08-02;2957;37
1748;1029.0;2020-08-17;2141;37
1749;1050.0;2020-08-20;119;37
1750;1050.0;2020-08-23;2242;37
1751;1785.0;2020-08-01;883;37
1752;1890.0;2020-08-11;2255;37
1753;1785.0;2020-08-16;2009;37
1754;2100.0;2020-08-23;3028;37
1755;1575.0;2020-08-10;1368;37
1756;1785.0;2020-08-22;1496;37
1757;1785.0;2020-08-16;3861;37
1758;1029.0;2020-08-11;1794;37
1759;1890.0;2020-08-04;1271;37
1760;1575.0;2020-08-04;337;37
1761;1365.0;2020-08-02;3658;37
1762;1365.0;2020-08-14;2858;37
1763;1029.0;2020-08-13;2327;37
1764;1365.0;2020-08-16;3610;37
1765;1785.0;2020-08-11;870;37
1766;2100.0;2020-08-02;2161;37
1767;1785.0;2020-08-24;2058;37
1768;1785.0;2020-08-13;89;37
1769;2100.0;2020-08-16;253;37
1770;2100.0;2020-08-07;2524;37
1771;1785.0;2020-08-16;2060;37
1772;1890.0;2020-08-16;43;37
1773;2100.0;2020-08-15;2849;37
1774;1575.0;2020-08-11;2898;37
1775;1575.0;2020-08-18;2751;37
1776;2100.0;2020-08-07;381;37
1777;2100.0;2020-08-05;215;37
1778;1575.0;2020-08-22;1401;37
1779;1785.0;2020-08-10;498;37
1780;1890.0;2020-08-08;2988;37
1781;1785.0;2020-08-07;3103;37
1782;441.0;2023-07-02;1631;38
1783;765.0;2023-07-06;1274;38
1784;810.0;2023-07-09;3289;38
1785;450.0;2023-07-06;76;38
1786;765.0;2023-07-17;1196;38
1787;585.0;2023-07-21;1321;38
1788;585.0;2023-07-15;3140;38
1789;765.0;2023-07-24;2910;38
1790;585.0;2023-07-03;3133;38
1791;810.0;2023-07-22;2893;38
1792;675.0;2023-07-24;317;38
1793;675.0;2023-07-21;687;38
1794;675.0;2023-07-20;2420;38
1795;675.0;2023-07-11;229;38
1796;675.0;2023-07-10;2036;38
1797;765.0;2023-07-06;1843;38
1798;900.0;2023-07-21;3255;38
1799;441.0;2023-07-20;2472;38
1800;810.0;2023-07-21;1552;38
1801;765.0;2023-07-01;586;38
1802;450.0;2023-07-12;227;38
1803;675.0;2023-07-14;2345;38
1804;900.0;2023-07-15;1166;38
1805;441.0;2023-07-16;2277;38
1806;900.0;2023-07-13;3166;38
1807;810.0;2023-07-11;3392;38
1808;675.0;2023-07-13;456;38
1809;675.0;2023-07-22;2220;38
1810;900.0;2023-07-24;2617;38
1811;810.0;2023-07-11;1948;38
1812;765.0;2023-07-12;1157;38
1813;810.0;2023-07-11;1148;38
1814;810.0;2023-07-20;857;38
1815;900.0;2023-07-20;2597;38
1816;765.0;2023-07-06;723;38
1817;810.0;2023-07-20;2286;38
1818;900.0;2023-07-24;3802;38
1819;441.0;2023-07-21;3102;38
1820;810.0;2023-07-06;2556;38
1821;765.0;2023-07-20;3020;38
1822;441.0;2023-07-05;3242;38
1823;765.0;2023-07-12;2452;38
1824;765.0;2023-07-24;221;38
1825;810.0;2023-07-09;446;38
1826;900.0;2023-07-15;1369;38
1827;765.0;2023-07-19;2061;38
1828;441.0;2023-07-12;3381;38
1829;810.0;2023-07-24;193;38
1830;585.0;2023-07-15;796;38
1831;900.0;2023-07-03;3369;38
1832;765.0;2023-07-17;3288;38
1833;765.0;2023-07-12;512;38
1834;900.0;2023-07-24;3601;38
1835;765.0;2023-07-08;856;38
1836;765.0;2023-07-12;153;38
1837;810.0;2023-07-07;3399;38
1838;765.0;2023-07-10;45;38
1839;765.0;2023-07-09;2282;38
1840;585.0;2023-07-10;2725;38
1841;765.0;2023-07-24;3570;38
1842;675.0;2023-07-21;1608;38
1843;765.0;2023-07-08;3455;38
1844;675.0;2023-07-03;2293;38
1845;441.0;2023-07-23;2800;38
1846;765.0;2023-07-23;1004;38
1847;1000.0;2024-07-11;2253;39
1848;650.0;2024-07-16;3183;39
1849;1000.0;2024-07-23;3011;39
1850;850.0;2024-07-15;14;39
1851;1000.0;2024-07-16;2250;39
1852;650.0;2024-07-07;2213;39
1853;650.0;2024-07-14;1155;39
1854;490.0;2024-07-23;1344;39
1855;1000.0;2024-07-03;1166;39
1856;850.0;2024-07-17;884;39
1857;490.0;2024-07-17;601;39
1858;490.0;2024-07-01;3871;39
1859;900.0;2024-07-10;1463;39
1860;750.0;2024-07-08;1481;39
1861;750.0;2024-07-02;1956;39
1862;850.0;2024-07-07;2383;39
1863;850.0;2024-07-20;688;39
1864;750.0;2024-07-12;2261;39
1865;900.0;2024-07-21;1079;39
1866;1000.0;2024-07-02;614;39
1867;850.0;2024-07-18;1300;39
1868;850.0;2024-07-07;72;39
1869;650.0;2024-07-24;3446;39
1870;490.0;2024-07-06;1946;39
1871;1000.0;2024-07-06;3077;39
1872;850.0;2024-07-24;3590;39
1873;900.0;2024-07-12;1550;39
1874;490.0;2024-07-21;2698;39
1875;750.0;2024-07-03;520;39
1876;750.0;2024-07-22;2443;39
1877;850.0;2024-07-13;1417;39
1878;750.0;2024-07-22;3550;39
1879;490.0;2024-07-12;2982;39
1880;850.0;2024-07-23;3507;39
1881;850.0;2024-07-04;486;39
1882;900.0;2024-07-02;293;39
1883;750.0;2024-07-22;1688;39
1884;900.0;2024-07-21;1565;39
1885;900.0;2024-07-23;2888;39
1886;750.0;2024-07-03;986;39
1887;750.0;2024-07-04;3355;39
1888;490.0;2024-07-05;3057;39
1889;850.0;2024-07-15;1698;39
1890;500.0;2024-07-17;2284;39
1891;850.0;2024-07-24;1442;39
1892;900.0;2024-07-14;1395;39
1893;900.0;2024-07-03;1854;39
1894;750.0;2024-07-05;2706;39
1895;490.0;2024-07-14;2408;39
1896;850.0;2024-07-15;2498;39
1897;900.0;2024-07-22;2966;39
1898;750.0;2024-07-19;3641;39
1899;1445.0;2024-06-05;2927;40
1900;1275.0;2024-06-16;237;40
1901;850.0;2024-06-03;3838;40
1902;1530.0;2024-06-17;167;40
1903;1275.0;2024-06-09;710;40
1904;1530.0;2024-06-21;1095;40
1905;1275.0;2024-06-15;3153;40
1906;833.0;2024-06-05;1305;40
1907;1275.0;2024-06-13;2610;40
1908;1445.0;2024-06-07;3150;40
1909;1105.0;2024-06-02;849;40
1910;1530.0;2024-06-15;1613;40
1911;833.0;2024-06-21;668;40
1912;1275.0;2024-06-03;3283;40
1913;1530.0;2024-06-07;2428;40
1914;1105.0;2024-06-14;3094;40
1915;1445.0;2024-06-05;719;40
1916;1530.0;2024-06-12;1655;40
1917;1445.0;2024-06-05;1897;40
1918;833.0;2024-06-10;3036;40
1919;1445.0;2024-06-14;3029;40
1920;1530.0;2024-06-19;778;40
1921;1445.0;2024-06-22;3286;40
1922;1105.0;2024-06-01;354;40
1923;1275.0;2024-06-13;477;40
1924;1530.0;2024-06-12;1009;40
1925;1445.0;2024-06-04;3356;40
1926;1445.0;2024-06-14;299;40
1927;1530.0;2024-06-19;2332;40
1928;1275.0;2024-06-07;948;40
1929;1445.0;2024-06-05;1505;40
1930;1530.0;2024-06-03;1788;40
1931;1530.0;2024-06-02;300;40
1932;850.0;2024-06-21;1339;40
1933;1700.0;2024-06-19;377;40
1934;1275.0;2024-06-10;2328;40
1935;850.0;2024-06-20;2631;40
1936;1445.0;2024-06-04;3615;40
1937;833.0;2024-06-10;2287;40
1938;850.0;2024-06-05;52;40
1939;1445.0;2024-06-02;3755;40
1940;1445.0;2024-06-16;2320;40
1941;1700.0;2024-06-07;1225;40
1942;1530.0;2024-06-23;828;40
1943;1445.0;2024-06-08;2075;40
1944;1275.0;2024-06-02;2325;40
1945;850.0;2021-07-16;2321;41
1946;850.0;2021-07-15;3593;41
1947;900.0;2021-07-13;1566;41
1948;850.0;2021-07-01;3095;41
1949;850.0;2021-07-18;2290;41
1950;900.0;2021-07-19;2313;41
1951;850.0;2021-07-11;2952;41
1952;900.0;2021-07-16;1839;41
1953;750.0;2021-07-12;51;41
1954;490.0;2021-07-13;2257;41
1955;750.0;2021-07-04;2936;41
1956;850.0;2021-07-19;3281;41
1957;650.0;2021-07-23;3138;41
1958;1000.0;2021-07-11;401;41
1959;650.0;2021-07-16;1506;41
1960;900.0;2021-07-21;2473;41
1961;1000.0;2021-07-16;3774;41
1962;750.0;2021-07-01;2706;41
1963;490.0;2021-07-24;2149;41
1964;750.0;2021-07-08;206;41
1965;900.0;2021-07-04;2337;41
1966;850.0;2021-07-06;3174;41
1967;1000.0;2021-07-18;3614;41
1968;900.0;2021-07-07;1202;41
1969;750.0;2021-07-12;3577;41
1970;850.0;2021-07-03;2482;41
1971;850.0;2021-07-17;314;41
1972;850.0;2021-07-21;2581;41
1973;850.0;2021-07-09;2693;41
1974;490.0;2021-07-03;2378;41
1975;650.0;2021-07-23;3292;41
1976;900.0;2021-07-15;2318;41
1977;850.0;2021-07-02;299;41
1978;900.0;2021-07-18;2809;41
1979;490.0;2021-07-04;901;41
1980;850.0;2021-07-09;670;41
1981;750.0;2021-07-19;3564;41
1982;1000.0;2021-07-24;1805;41
1983;750.0;2021-07-24;1879;41
1984;1000.0;2021-07-23;3028;41
1985;750.0;2021-07-18;2536;41
1986;750.0;2021-07-02;3712;41
1987;850.0;2021-07-21;234;41
1988;490.0;2021-07-03;2463;41
1989;850.0;2021-07-06;2531;41
1990;490.0;2021-07-18;2429;41
1991;1000.0;2021-07-14;1998;41
1992;850.0;2021-07-14;3682;41
1993;1000.0;2021-07-16;3129;41
1994;1000.0;2021-07-02;88;41
1995;900.0;2021-07-16;3630;41
1996;850.0;2021-07-22;1042;41
1997;850.0;2021-07-02;93;41
1998;750.0;2021-07-03;2779;41
1999;900.0;2021-07-17;2987;41
2000;490.0;2021-07-13;762;41
2001;490.0;2021-07-03;575;41
2002;900.0;2021-07-10;2892;41
2003;900.0;2021-07-03;1086;41
2004;900.0;2021-07-03;1081;41
2005;900.0;2021-07-14;2773;41
2006;750.0;2021-07-16;2036;41
2007;1000.0;2021-07-21;1273;41
2008;1000.0;2021-07-23;843;41
2009;900.0;2021-07-13;3334;41
2010;1275.0;2024-06-23;2498;42
2011;1125.0;2024-06-13;1325;42
2012;1275.0;2024-06-19;35;42
2013;1125.0;2024-06-18;2795;42
2014;1125.0;2024-06-19;428;42
2015;1275.0;2024-06-21;3064;42
2016;1125.0;2024-06-17;1424;42
2017;975.0;2024-06-14;1255;42
2018;1350.0;2024-06-14;3837;42
2019;1350.0;2024-06-02;389;42
2020;1125.0;2024-06-04;1491;42
2021;1350.0;2024-06-20;2739;42
2022;1350.0;2024-06-18;2873;42
2023;975.0;2024-06-17;3127;42
2024;1500.0;2024-06-01;2582;42
2025;1125.0;2024-05-31;3680;42
2026;1275.0;2024-06-13;36;42
2027;975.0;2024-06-12;3485;42
2028;1125.0;2024-06-17;2765;42
2029;1275.0;2024-06-10;275;42
2030;1350.0;2024-06-16;69;42
2031;975.0;2024-06-17;308;42
2032;1275.0;2024-06-15;2614;42
2033;1125.0;2024-06-07;3298;42
2034;1275.0;2024-06-17;3290;42
2035;1275.0;2024-06-10;3213;42
2036;735.0;2024-06-12;3374;42
2037;1125.0;2024-06-01;3679;42
2038;1275.0;2024-06-16;620;42
2039;1350.0;2024-06-07;2730;42
2040;1125.0;2024-06-04;2535;42
2041;975.0;2024-06-22;2589;42
2042;1500.0;2024-06-08;604;42
2043;1125.0;2024-06-13;3834;42
2044;1350.0;2024-06-11;102;42
2045;1500.0;2024-06-14;2983;42
2046;1275.0;2024-06-21;17;42
2047;1500.0;2024-06-19;3790;42
2048;1125.0;2024-06-22;1158;42
2049;1350.0;2024-06-09;879;42
2050;1125.0;2024-06-06;1808;42
2051;1125.0;2024-06-23;3428;42
2052;1500.0;2024-06-22;571;42
2053;735.0;2024-06-03;1216;42
2054;1275.0;2024-06-13;3370;42
2055;1125.0;2024-06-01;2116;42
2056;1275.0;2024-06-06;3467;42
2057;1275.0;2024-06-19;1268;42
2058;1275.0;2024-06-05;1645;42
2059;1125.0;2024-05-31;1475;42
2060;1500.0;2024-06-14;1244;42
2061;1125.0;2024-06-11;3339;42
2062;1125.0;2024-06-12;471;42
2063;975.0;2024-06-22;461;42
2064;1125.0;2024-06-01;2877;42
2065;735.0;2024-06-15;3358;42
2066;1350.0;2024-06-06;3317;42
2067;1125.0;2024-06-22;365;42
2068;735.0;2024-06-14;150;42
2069;765.0;2021-08-13;1022;43
2070;765.0;2021-08-13;1088;43
2071;810.0;2021-08-20;617;43
2072;765.0;2021-08-08;2946;43
2073;810.0;2021-08-01;3068;43
2074;765.0;2021-08-19;1724;43
2075;810.0;2021-08-22;3683;43
2076;765.0;2021-08-20;3113;43
2077;765.0;2021-08-12;1167;43
2078;675.0;2021-08-09;436;43
2079;441.0;2021-08-23;2800;43
2080;765.0;2021-08-02;3575;43
2081;675.0;2021-08-23;1149;43
2082;675.0;2021-08-14;229;43
2083;450.0;2021-08-07;3488;43
2084;765.0;2021-08-11;2587;43
2085;441.0;2021-08-13;386;43
2086;441.0;2021-08-04;2308;43
2087;675.0;2021-08-10;2414;43
2088;675.0;2021-08-09;1350;43
2089;765.0;2021-08-13;3709;43
2090;441.0;2021-08-04;2568;43
2091;765.0;2021-08-13;1300;43
2092;810.0;2021-08-02;2185;43
2093;765.0;2021-08-12;3706;43
2094;900.0;2021-08-09;1923;43
2095;765.0;2021-08-02;1820;43
2096;900.0;2021-08-18;3058;43
2097;675.0;2021-08-02;858;43
2098;585.0;2021-08-06;3447;43
2099;765.0;2021-08-16;2909;43
2100;450.0;2021-08-17;1791;43
2101;900.0;2021-08-09;624;43
2102;900.0;2021-08-05;876;43
2103;900.0;2021-08-03;2447;43
2104;675.0;2021-08-20;109;43
2105;765.0;2021-08-08;1978;43
2106;900.0;2021-08-09;3746;43
2107;585.0;2021-08-01;3201;43
2108;450.0;2021-08-08;2268;43
2109;765.0;2021-08-15;1074;43
2110;900.0;2021-08-05;724;43
2111;765.0;2021-08-23;2432;43
2112;675.0;2021-08-10;2874;43
2113;765.0;2021-08-12;1268;43
2114;810.0;2021-08-04;2970;43
2115;675.0;2021-08-03;2258;43
2116;441.0;2021-08-20;3371;43
2117;675.0;2021-08-14;3781;43
2118;585.0;2021-08-17;2189;43
2119;765.0;2021-08-06;1578;43
2120;765.0;2021-08-07;32;43
2121;765.0;2021-08-08;2359;43
2122;675.0;2021-08-14;1455;43
2123;900.0;2021-08-14;2046;43
2124;810.0;2021-08-04;2291;43
2125;441.0;2021-08-03;1351;43
2126;810.0;2021-08-06;3727;43
2127;810.0;2021-08-06;1610;43
2128;900.0;2021-08-13;1777;43
2129;900.0;2021-08-09;3614;43
2130;450.0;2021-08-15;2906;43
2131;810.0;2021-08-04;2079;43
2132;1700.0;2022-08-09;2109;44
2133;1700.0;2022-08-24;2169;44
2134;2000.0;2022-08-08;2085;44
2135;980.0;2022-08-11;1984;44
2136;1700.0;2022-08-16;2383;44
2137;1500.0;2022-08-03;3384;44
2138;1500.0;2022-08-03;2175;44
2139;1500.0;2022-08-24;3830;44
2140;1800.0;2022-08-15;5;44
2141;1500.0;2022-08-18;768;44
2142;980.0;2022-08-14;2603;44
2143;1700.0;2022-08-13;3617;44
2144;1700.0;2022-08-19;3560;44
2145;1800.0;2022-08-19;261;44
2146;1700.0;2022-08-11;228;44
2147;1500.0;2022-08-09;885;44
2148;2000.0;2022-08-12;210;44
2149;1500.0;2022-08-17;2595;44
2150;1500.0;2022-08-17;2346;44
2151;1700.0;2022-08-22;469;44
2152;1800.0;2022-08-22;2580;44
2153;1800.0;2022-08-10;1038;44
2154;2000.0;2022-08-04;1594;44
2155;2000.0;2022-08-02;2043;44
2156;980.0;2022-08-10;1882;44
2157;1800.0;2022-08-22;151;44
2158;900.0;2022-09-15;378;45
2159;675.0;2022-09-16;1332;45
2160;675.0;2022-09-20;2803;45
2161;765.0;2022-09-14;2204;45
2162;441.0;2022-09-23;157;45
2163;810.0;2022-09-02;3457;45
2164;675.0;2022-09-02;2670;45
2165;900.0;2022-09-04;1314;45
2166;810.0;2022-09-11;3840;45
2167;585.0;2022-09-17;1276;45
2168;675.0;2022-09-16;374;45
2169;765.0;2022-09-05;1963;45
2170;810.0;2022-09-23;2348;45
2171;765.0;2022-09-21;3157;45
2172;585.0;2022-09-07;632;45
2173;765.0;2022-09-05;570;45
2174;765.0;2022-09-23;353;45
2175;900.0;2022-09-10;1836;45
2176;810.0;2022-09-04;2007;45
2177;900.0;2022-09-14;1375;45
2178;765.0;2022-09-04;3346;45
2179;810.0;2022-09-19;419;45
2180;765.0;2022-09-19;1649;45
2181;675.0;2022-09-02;3323;45
2182;675.0;2022-09-06;37;45
2183;765.0;2022-09-07;1989;45
2184;900.0;2022-09-19;2490;45
2185;765.0;2022-09-05;348;45
2186;520.0;2020-06-10;1980;46
2187;392.0;2020-06-12;1992;46
2188;520.0;2020-06-20;708;46
2189;720.0;2020-06-11;746;46
2190;600.0;2020-06-02;3384;46
2191;800.0;2020-06-11;715;46
2192;800.0;2020-06-11;232;46
2193;720.0;2020-06-03;2628;46
2194;680.0;2020-06-09;508;46
2195;680.0;2020-06-01;479;46
2196;520.0;2020-06-08;2802;46
2197;600.0;2020-06-03;2894;46
2198;720.0;2020-06-09;539;46
2199;680.0;2020-06-14;907;46
2200;392.0;2020-06-16;2232;46
2201;520.0;2020-06-01;2791;46
2202;680.0;2020-06-19;805;46
2203;680.0;2020-06-06;2481;46
2204;600.0;2020-06-13;1538;46
2205;680.0;2020-06-05;3654;46
2206;720.0;2020-06-20;3585;46
2207;680.0;2020-06-20;2965;46
2208;392.0;2020-06-01;1631;46
2209;800.0;2020-06-04;1621;46
2210;600.0;2020-06-01;2806;46
2211;720.0;2020-05-31;1561;46
2212;720.0;2020-06-20;783;46
2213;680.0;2020-06-22;677;46
2214;680.0;2020-06-17;998;46
2215;720.0;2020-06-20;1804;46
2216;392.0;2020-05-31;3747;46
2217;680.0;2020-06-12;1926;46
2218;680.0;2020-06-08;988;46
2219;720.0;2020-06-12;2767;46
2220;392.0;2020-06-20;3310;46
2221;600.0;2020-06-20;3100;46
